Generation number, Milliseconds from start, Fitness
1062,57722,504230
1063,57772,504230
1064,57827,504230
1065,57879,504230
1066,57929,504230
1067,57976,504230
1068,58031,504230
1069,58084,504230
1070,58133,504230
1071,58183,504230
1072,58241,504230
1073,58287,504230
1074,58338,504230
1075,58398,504230
1076,58446,504230
1077,58494,504230
1078,58540,504230
1079,58593,504230
